# Solver information
# Time        	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
498           	GAMG	4.824880e-02	2.381610e-03	3	true
499           	GAMG	4.640930e-02	4.514550e-03	2	true
500           	GAMG	4.627780e-02	4.533160e-03	2	true
501           	GAMG	4.623020e-02	4.585200e-03	2	true
502           	GAMG	4.617910e-02	2.079900e-03	3	true
503           	GAMG	4.517670e-02	4.383530e-03	2	true
504           	GAMG	4.502130e-02	4.398520e-03	2	true
505           	GAMG	4.495680e-02	4.445400e-03	2	true
506           	GAMG	4.491100e-02	2.014200e-03	3	true
507           	GAMG	4.395570e-02	4.255210e-03	2	true
508           	GAMG	4.384120e-02	4.268420e-03	2	true
509           	GAMG	4.384590e-02	4.316010e-03	2	true
510           	GAMG	4.386770e-02	4.372150e-03	2	true
511           	GAMG	4.384850e-02	1.977990e-03	3	true
512           	GAMG	4.290710e-02	4.158350e-03	2	true
513           	GAMG	4.278240e-02	4.152560e-03	2	true
514           	GAMG	4.278510e-02	4.187220e-03	2	true
515           	GAMG	4.283480e-02	4.242740e-03	2	true
516           	GAMG	4.287350e-02	1.914970e-03	3	true
517           	GAMG	4.204480e-02	4.068740e-03	2	true
518           	GAMG	4.201000e-02	4.084180e-03	2	true
519           	GAMG	4.208620e-02	4.134140e-03	2	true
520           	GAMG	4.219540e-02	4.192320e-03	2	true
521           	GAMG	4.227190e-02	1.958100e-03	3	true
522           	GAMG	4.114530e-02	3.965540e-03	2	true
523           	GAMG	4.108610e-02	3.964510e-03	2	true
524           	GAMG	4.112330e-02	3.996570e-03	2	true
525           	GAMG	4.118020e-02	4.049100e-03	2	true
526           	GAMG	4.118750e-02	4.088370e-03	2	true
527           	GAMG	4.112320e-02	4.097040e-03	2	true
528           	GAMG	4.101360e-02	2.036420e-03	3	true
529           	GAMG	3.944060e-02	3.778550e-03	2	true
530           	GAMG	3.922400e-02	3.726860e-03	2	true
531           	GAMG	3.917900e-02	3.744940e-03	2	true
532           	GAMG	3.921530e-02	3.792630e-03	2	true
533           	GAMG	3.926900e-02	3.849770e-03	2	true
534           	GAMG	3.928670e-02	3.899090e-03	2	true
535           	GAMG	3.924650e-02	1.751630e-03	3	true
536           	GAMG	3.834970e-02	3.685720e-03	2	true
537           	GAMG	3.822100e-02	3.674360e-03	2	true
538           	GAMG	3.819970e-02	3.702030e-03	2	true
539           	GAMG	3.822850e-02	3.749190e-03	2	true
540           	GAMG	3.827020e-02	3.799500e-03	2	true
541           	GAMG	3.826160e-02	1.732440e-03	3	true
542           	GAMG	3.728450e-02	3.589560e-03	2	true
543           	GAMG	3.719780e-02	3.587320e-03	2	true
544           	GAMG	3.722090e-02	3.621550e-03	2	true
545           	GAMG	3.729070e-02	3.670400e-03	2	true
546           	GAMG	3.737410e-02	3.717770e-03	2	true
547           	GAMG	3.742490e-02	1.689780e-03	3	true
548           	GAMG	3.668840e-02	3.512470e-03	2	true
549           	GAMG	3.667360e-02	3.500480e-03	2	true
550           	GAMG	3.676540e-02	3.535290e-03	2	true
551           	GAMG	3.689780e-02	3.581910e-03	2	true
552           	GAMG	3.703770e-02	3.621470e-03	2	true
553           	GAMG	3.716300e-02	3.679100e-03	2	true
554           	GAMG	3.721230e-02	3.706170e-03	2	true
555           	GAMG	3.720510e-02	1.870330e-03	3	true
556           	GAMG	3.593590e-02	3.408370e-03	2	true
557           	GAMG	3.592200e-02	3.386830e-03	2	true
558           	GAMG	3.605730e-02	3.411850e-03	2	true
559           	GAMG	3.625420e-02	3.465320e-03	2	true
560           	GAMG	3.645150e-02	3.521090e-03	2	true
561           	GAMG	3.661210e-02	3.580080e-03	2	true
562           	GAMG	3.670130e-02	3.622330e-03	2	true
563           	GAMG	3.670790e-02	3.656600e-03	2	true
564           	GAMG	3.661500e-02	3.657550e-03	2	true
565           	GAMG	3.647920e-02	3.634020e-03	2	true
566           	GAMG	3.635710e-02	3.631740e-03	2	true
567           	GAMG	3.618410e-02	3.600900e-03	2	true
568           	GAMG	3.602740e-02	3.587090e-03	2	true
569           	GAMG	3.570900e-02	3.517790e-03	2	true
570           	GAMG	3.559270e-02	3.484770e-03	2	true
571           	GAMG	3.551710e-02	3.485550e-03	2	true
572           	GAMG	3.541540e-02	3.476530e-03	2	true
573           	GAMG	3.531510e-02	3.455410e-03	2	true
574           	GAMG	3.523980e-02	3.471940e-03	2	true
575           	GAMG	3.511420e-02	3.434690e-03	2	true
576           	GAMG	3.502040e-02	3.447570e-03	2	true
577           	GAMG	3.487910e-02	3.402990e-03	2	true
578           	GAMG	3.475910e-02	3.421600e-03	2	true
579           	GAMG	3.458890e-02	3.377160e-03	2	true
580           	GAMG	3.447100e-02	3.396380e-03	2	true
581           	GAMG	3.427300e-02	3.346580e-03	2	true
582           	GAMG	3.416540e-02	3.332670e-03	2	true
583           	GAMG	3.406610e-02	3.326360e-03	2	true
584           	GAMG	3.396170e-02	3.315170e-03	2	true
585           	GAMG	3.387290e-02	3.305940e-03	2	true
586           	GAMG	3.379700e-02	3.294980e-03	2	true
587           	GAMG	3.372420e-02	3.282350e-03	2	true
588           	GAMG	3.364650e-02	3.270230e-03	2	true
589           	GAMG	3.356420e-02	3.253460e-03	2	true
590           	GAMG	3.348390e-02	3.247970e-03	2	true
591           	GAMG	3.340160e-02	3.230180e-03	2	true
592           	GAMG	3.332820e-02	3.224570e-03	2	true
593           	GAMG	3.324590e-02	3.207140e-03	2	true
594           	GAMG	3.316380e-02	3.197440e-03	2	true
595           	GAMG	3.307950e-02	3.192740e-03	2	true
596           	GAMG	3.299210e-02	3.176770e-03	2	true
597           	GAMG	3.290080e-02	3.165050e-03	2	true
598           	GAMG	3.279270e-02	3.156120e-03	2	true
599           	GAMG	3.267740e-02	3.137850e-03	2	true
600           	GAMG	3.255710e-02	3.125270e-03	2	true
601           	GAMG	3.244130e-02	3.114690e-03	2	true
602           	GAMG	3.233510e-02	3.107990e-03	2	true
603           	GAMG	3.224500e-02	3.104040e-03	2	true
604           	GAMG	3.215900e-02	3.101650e-03	2	true
605           	GAMG	3.208770e-02	3.100670e-03	2	true
606           	GAMG	3.202930e-02	3.101430e-03	2	true
607           	GAMG	3.197620e-02	3.104380e-03	2	true
608           	GAMG	3.192970e-02	3.107460e-03	2	true
609           	GAMG	3.187890e-02	3.111050e-03	2	true
610           	GAMG	3.183010e-02	3.113750e-03	2	true
611           	GAMG	3.177890e-02	3.117360e-03	2	true
612           	GAMG	3.171340e-02	3.123090e-03	2	true
613           	GAMG	3.163890e-02	3.130300e-03	2	true
614           	GAMG	3.156990e-02	3.136710e-03	2	true
615           	GAMG	3.150220e-02	3.141870e-03	2	true
616           	GAMG	3.144240e-02	1.395610e-03	3	true
617           	GAMG	3.083690e-02	2.925330e-03	2	true
618           	GAMG	3.079800e-02	2.918650e-03	2	true
619           	GAMG	3.085740e-02	2.953450e-03	2	true
620           	GAMG	3.094820e-02	3.010980e-03	2	true
621           	GAMG	3.101970e-02	3.073940e-03	2	true
622           	GAMG	3.104790e-02	1.469550e-03	3	true
623           	GAMG	3.020960e-02	2.911690e-03	2	true
624           	GAMG	3.012130e-02	2.913980e-03	2	true
625           	GAMG	3.012010e-02	2.943250e-03	2	true
626           	GAMG	3.014750e-02	2.986700e-03	2	true
627           	GAMG	3.017850e-02	1.463530e-03	3	true
628           	GAMG	2.941430e-02	2.841350e-03	2	true
629           	GAMG	2.939520e-02	2.833980e-03	2	true
630           	GAMG	2.948520e-02	2.880330e-03	2	true
631           	GAMG	2.962170e-02	2.941110e-03	2	true
632           	GAMG	2.975340e-02	1.381100e-03	3	true
633           	GAMG	2.912640e-02	2.819210e-03	2	true
634           	GAMG	2.917050e-02	2.839850e-03	2	true
635           	GAMG	2.928990e-02	2.886060e-03	2	true
636           	GAMG	2.944000e-02	2.942260e-03	2	true
637           	GAMG	2.956370e-02	1.346400e-03	3	true
638           	GAMG	2.894710e-02	2.809490e-03	2	true
639           	GAMG	2.899310e-02	2.827690e-03	2	true
640           	GAMG	2.911100e-02	2.873400e-03	2	true
641           	GAMG	2.924590e-02	1.302400e-03	3	true
642           	GAMG	2.872250e-02	2.771150e-03	2	true
643           	GAMG	2.880280e-02	2.808550e-03	2	true
644           	GAMG	2.893260e-02	2.871520e-03	2	true
645           	GAMG	2.904730e-02	1.299350e-03	3	true
646           	GAMG	2.857740e-02	2.792810e-03	2	true
647           	GAMG	2.858560e-02	2.818860e-03	2	true
648           	GAMG	2.863930e-02	2.857690e-03	2	true
649           	GAMG	2.870240e-02	1.285600e-03	3	true
650           	GAMG	2.820850e-02	2.724010e-03	2	true
651           	GAMG	2.820390e-02	2.741150e-03	2	true
652           	GAMG	2.826620e-02	2.791190e-03	2	true
653           	GAMG	2.835690e-02	1.322940e-03	3	true
654           	GAMG	2.774960e-02	2.690540e-03	2	true
655           	GAMG	2.777850e-02	2.722630e-03	2	true
656           	GAMG	2.786490e-02	2.773850e-03	2	true
657           	GAMG	2.793890e-02	1.290700e-03	3	true
658           	GAMG	2.744520e-02	2.673450e-03	2	true
659           	GAMG	2.745270e-02	2.694590e-03	2	true
660           	GAMG	2.751060e-02	2.737150e-03	2	true
661           	GAMG	2.758320e-02	1.271880e-03	3	true
662           	GAMG	2.699310e-02	2.615310e-03	2	true
663           	GAMG	2.702100e-02	2.633130e-03	2	true
664           	GAMG	2.711190e-02	2.672460e-03	2	true
665           	GAMG	2.721740e-02	2.718380e-03	2	true
666           	GAMG	2.728800e-02	1.243020e-03	3	true
667           	GAMG	2.678720e-02	2.589550e-03	2	true
668           	GAMG	2.681140e-02	2.599740e-03	2	true
669           	GAMG	2.690220e-02	2.637270e-03	2	true
670           	GAMG	2.703720e-02	2.686980e-03	2	true
671           	GAMG	2.716720e-02	1.229210e-03	3	true
672           	GAMG	2.679160e-02	2.581010e-03	2	true
673           	GAMG	2.687920e-02	2.597080e-03	2	true
674           	GAMG	2.700150e-02	2.633400e-03	2	true
675           	GAMG	2.714050e-02	2.675550e-03	2	true
676           	GAMG	2.727710e-02	2.712190e-03	2	true
677           	GAMG	2.737250e-02	1.217250e-03	3	true
678           	GAMG	2.692630e-02	2.561950e-03	2	true
679           	GAMG	2.693930e-02	2.560100e-03	2	true
680           	GAMG	2.703180e-02	2.586900e-03	2	true
681           	GAMG	2.715920e-02	2.649810e-03	2	true
682           	GAMG	2.728870e-02	2.721990e-03	2	true
683           	GAMG	2.744200e-02	2.715480e-03	2	true
684           	GAMG	2.748070e-02	2.739930e-03	2	true
685           	GAMG	2.749040e-02	1.375600e-03	3	true
686           	GAMG	2.718610e-02	2.560910e-03	2	true
687           	GAMG	2.722080e-02	2.600450e-03	2	true
688           	GAMG	2.743670e-02	2.567050e-03	2	true
689           	GAMG	2.758840e-02	2.601130e-03	2	true
690           	GAMG	2.773890e-02	2.639010e-03	2	true
691           	GAMG	2.785920e-02	2.669420e-03	2	true
692           	GAMG	2.794700e-02	2.684320e-03	2	true
693           	GAMG	2.798410e-02	2.683670e-03	2	true
694           	GAMG	2.796870e-02	2.670050e-03	2	true
695           	GAMG	2.790390e-02	2.649810e-03	2	true
696           	GAMG	2.782960e-02	2.696280e-03	2	true
697           	GAMG	2.791620e-02	2.616210e-03	2	true
698           	GAMG	2.790060e-02	2.603640e-03	2	true
699           	GAMG	2.791410e-02	2.595420e-03	2	true
700           	GAMG	2.792870e-02	2.589820e-03	2	true
701           	GAMG	2.793730e-02	2.585550e-03	2	true
702           	GAMG	2.795460e-02	2.581060e-03	2	true
703           	GAMG	2.796760e-02	2.577670e-03	2	true
704           	GAMG	2.796940e-02	2.575270e-03	2	true
705           	GAMG	2.796840e-02	2.640890e-03	2	true
706           	GAMG	2.810480e-02	2.576320e-03	2	true
707           	GAMG	2.810880e-02	2.572650e-03	2	true
708           	GAMG	2.810840e-02	2.571030e-03	2	true
709           	GAMG	2.809960e-02	2.572300e-03	2	true
710           	GAMG	2.809340e-02	2.576000e-03	2	true
711           	GAMG	2.810460e-02	2.582520e-03	2	true
712           	GAMG	2.811330e-02	2.590450e-03	2	true
713           	GAMG	2.810810e-02	2.695470e-03	2	true
714           	GAMG	2.830200e-02	2.611040e-03	2	true
715           	GAMG	2.831210e-02	2.614590e-03	2	true
716           	GAMG	2.832020e-02	2.618170e-03	2	true
717           	GAMG	2.833290e-02	2.622080e-03	2	true
718           	GAMG	2.834630e-02	2.626710e-03	2	true
719           	GAMG	2.837270e-02	2.678410e-03	2	true
720           	GAMG	2.857530e-02	2.648030e-03	2	true
721           	GAMG	2.857800e-02	2.651230e-03	2	true
722           	GAMG	2.859040e-02	2.656130e-03	2	true
723           	GAMG	2.860400e-02	2.662000e-03	2	true
724           	GAMG	2.860740e-02	2.668360e-03	2	true
725           	GAMG	2.860770e-02	2.674870e-03	2	true
726           	GAMG	2.860040e-02	2.752700e-03	2	true
727           	GAMG	2.873990e-02	2.690610e-03	2	true
728           	GAMG	2.872430e-02	2.692120e-03	2	true
729           	GAMG	2.870760e-02	2.692350e-03	2	true
730           	GAMG	2.867930e-02	2.691520e-03	2	true
731           	GAMG	2.865300e-02	2.690140e-03	2	true
732           	GAMG	2.861440e-02	2.688330e-03	2	true
733           	GAMG	2.857380e-02	2.686020e-03	2	true
734           	GAMG	2.852790e-02	2.751890e-03	2	true
735           	GAMG	2.861880e-02	2.681350e-03	2	true
736           	GAMG	2.859020e-02	2.675060e-03	2	true
737           	GAMG	2.855840e-02	2.669140e-03	2	true
738           	GAMG	2.852100e-02	2.663740e-03	2	true
739           	GAMG	2.847050e-02	2.658960e-03	2	true
740           	GAMG	2.842210e-02	2.654460e-03	2	true
741           	GAMG	2.836960e-02	2.649380e-03	2	true
742           	GAMG	2.830380e-02	2.643610e-03	2	true
743           	GAMG	2.823680e-02	2.636530e-03	2	true
744           	GAMG	2.816970e-02	2.628700e-03	2	true
745           	GAMG	2.810340e-02	2.621520e-03	2	true
746           	GAMG	2.805420e-02	2.615560e-03	2	true
747           	GAMG	2.802300e-02	2.610950e-03	2	true
748           	GAMG	2.800600e-02	2.608760e-03	2	true
749           	GAMG	2.798610e-02	2.714370e-03	2	true
750           	GAMG	2.814470e-02	2.612150e-03	2	true
751           	GAMG	2.811940e-02	2.611810e-03	2	true
752           	GAMG	2.810960e-02	2.612390e-03	2	true
753           	GAMG	2.810050e-02	2.613300e-03	2	true
754           	GAMG	2.809270e-02	2.614310e-03	2	true
755           	GAMG	2.808720e-02	2.614470e-03	2	true
756           	GAMG	2.808540e-02	2.613830e-03	2	true
757           	GAMG	2.807450e-02	2.612960e-03	2	true
758           	GAMG	2.806430e-02	2.613860e-03	2	true
759           	GAMG	2.805550e-02	2.617520e-03	2	true
760           	GAMG	2.804560e-02	2.622670e-03	2	true
761           	GAMG	2.803520e-02	2.628920e-03	2	true
762           	GAMG	2.802860e-02	2.636150e-03	2	true
763           	GAMG	2.803750e-02	2.643830e-03	2	true
764           	GAMG	2.806300e-02	2.651770e-03	2	true
765           	GAMG	2.808420e-02	2.659820e-03	2	true
766           	GAMG	2.808770e-02	2.699280e-03	2	true
767           	GAMG	2.790230e-02	2.645100e-03	2	true
768           	GAMG	2.790490e-02	2.657230e-03	2	true
769           	GAMG	2.790520e-02	2.651580e-03	2	true
770           	GAMG	2.791100e-02	2.654620e-03	2	true
771           	GAMG	2.793350e-02	2.655880e-03	2	true
772           	GAMG	2.793300e-02	2.663730e-03	2	true
773           	GAMG	2.791550e-02	2.648420e-03	2	true
774           	GAMG	2.790750e-02	2.643000e-03	2	true
775           	GAMG	2.787290e-02	2.636860e-03	2	true
776           	GAMG	2.782930e-02	2.630770e-03	2	true
777           	GAMG	2.778920e-02	2.625300e-03	2	true
778           	GAMG	2.773230e-02	2.620690e-03	2	true
779           	GAMG	2.767340e-02	2.615960e-03	2	true
780           	GAMG	2.761990e-02	2.611760e-03	2	true
781           	GAMG	2.757060e-02	2.610550e-03	2	true
782           	GAMG	2.750140e-02	2.613800e-03	2	true
783           	GAMG	2.742080e-02	2.620060e-03	2	true
784           	GAMG	2.732920e-02	2.628600e-03	2	true
785           	GAMG	2.722970e-02	2.638690e-03	2	true
786           	GAMG	2.712000e-02	2.648530e-03	2	true
787           	GAMG	2.701350e-02	2.656550e-03	2	true
788           	GAMG	2.691720e-02	2.661630e-03	2	true
789           	GAMG	2.681640e-02	2.665980e-03	2	true
790           	GAMG	2.672090e-02	2.670670e-03	2	true
791           	GAMG	2.662470e-02	1.244910e-03	3	true
792           	GAMG	2.642400e-02	2.496110e-03	2	true
793           	GAMG	2.633680e-02	2.491370e-03	2	true
794           	GAMG	2.632690e-02	2.527320e-03	2	true
795           	GAMG	2.635300e-02	2.580570e-03	2	true
796           	GAMG	2.635750e-02	2.630490e-03	2	true
797           	GAMG	2.631810e-02	1.212300e-03	3	true
798           	GAMG	2.586880e-02	2.490130e-03	2	true
799           	GAMG	2.572850e-02	2.474540e-03	2	true
800           	GAMG	2.562940e-02	2.482280e-03	2	true
801           	GAMG	2.553370e-02	2.502870e-03	2	true
802           	GAMG	2.542150e-02	2.527660e-03	2	true
803           	GAMG	2.528190e-02	1.190740e-03	3	true
804           	GAMG	2.449780e-02	2.363230e-03	2	true
805           	GAMG	2.434590e-02	2.361840e-03	2	true
806           	GAMG	2.425670e-02	2.383090e-03	2	true
807           	GAMG	2.417580e-02	1.380010e-03	3	true
808           	GAMG	2.333770e-02	2.255120e-03	2	true
809           	GAMG	2.319680e-02	2.268160e-03	2	true
810           	GAMG	2.309750e-02	2.307550e-03	2	true
811           	GAMG	2.302690e-02	1.253540e-03	3	true
812           	GAMG	2.221120e-02	2.166820e-03	2	true
813           	GAMG	2.208060e-02	2.168130e-03	2	true
814           	GAMG	2.199650e-02	2.195490e-03	2	true
815           	GAMG	2.190620e-02	9.787920e-04	3	true
816           	GAMG	2.137650e-02	2.085630e-03	2	true
817           	GAMG	2.120570e-02	2.083130e-03	2	true
818           	GAMG	2.106480e-02	2.094220e-03	2	true
819           	GAMG	2.093330e-02	9.128950e-04	3	true
820           	GAMG	2.041190e-02	1.967670e-03	2	true
821           	GAMG	2.025000e-02	1.958240e-03	2	true
822           	GAMG	2.014440e-02	1.965470e-03	2	true
823           	GAMG	2.005250e-02	1.977300e-03	2	true
824           	GAMG	1.994260e-02	1.984590e-03	2	true
825           	GAMG	1.979770e-02	8.882410e-04	3	true
826           	GAMG	1.925350e-02	1.832790e-03	2	true
827           	GAMG	1.907870e-02	1.809580e-03	2	true
828           	GAMG	1.896760e-02	1.808140e-03	2	true
829           	GAMG	1.889270e-02	1.834690e-03	2	true
830           	GAMG	1.881500e-02	1.870190e-03	2	true
831           	GAMG	1.871130e-02	9.706950e-04	3	true
832           	GAMG	1.817070e-02	9.039490e-04	3	true
833           	GAMG	1.772390e-02	1.729930e-03	2	true
834           	GAMG	1.752910e-02	1.677780e-03	2	true
835           	GAMG	1.749530e-02	1.643930e-03	2	true
836           	GAMG	1.757820e-02	1.703470e-03	2	true
837           	GAMG	1.761710e-02	1.751830e-03	2	true
838           	GAMG	1.759930e-02	7.493590e-04	3	true
839           	GAMG	1.719180e-02	1.673680e-03	2	true
840           	GAMG	1.709250e-02	1.655700e-03	2	true
841           	GAMG	1.703500e-02	1.659900e-03	2	true
842           	GAMG	1.699300e-02	1.671650e-03	2	true
843           	GAMG	1.694440e-02	1.682810e-03	2	true
844           	GAMG	1.687640e-02	7.373600e-04	3	true
845           	GAMG	1.647910e-02	1.570680e-03	2	true
846           	GAMG	1.639490e-02	1.557420e-03	2	true
847           	GAMG	1.634150e-02	1.561480e-03	2	true
848           	GAMG	1.630430e-02	1.572860e-03	2	true
849           	GAMG	1.626120e-02	1.606500e-03	2	true
850           	GAMG	1.617580e-02	7.775610e-04	3	true
851           	GAMG	1.569520e-02	1.524710e-03	2	true
852           	GAMG	1.551970e-02	1.491050e-03	2	true
853           	GAMG	1.541390e-02	1.462200e-03	2	true
854           	GAMG	1.536810e-02	1.478600e-03	2	true
855           	GAMG	1.531210e-02	1.498050e-03	2	true
856           	GAMG	1.522700e-02	1.503200e-03	2	true
857           	GAMG	1.511930e-02	1.499310e-03	2	true
858           	GAMG	1.498910e-02	1.474230e-03	2	true
859           	GAMG	1.485420e-02	7.380430e-04	3	true
860           	GAMG	1.439240e-02	1.376240e-03	2	true
861           	GAMG	1.421640e-02	1.296380e-03	2	true
862           	GAMG	1.415650e-02	1.297240e-03	2	true
863           	GAMG	1.412850e-02	1.332680e-03	2	true
864           	GAMG	1.410420e-02	1.335970e-03	2	true
865           	GAMG	1.407460e-02	1.356440e-03	2	true
866           	GAMG	1.403180e-02	1.383310e-03	2	true
867           	GAMG	1.396410e-02	1.378900e-03	2	true
868           	GAMG	1.388880e-02	7.100650e-04	3	true
869           	GAMG	1.348980e-02	1.281220e-03	2	true
870           	GAMG	1.341650e-02	1.271980e-03	2	true
871           	GAMG	1.339620e-02	1.280680e-03	2	true
872           	GAMG	1.341050e-02	1.301160e-03	2	true
873           	GAMG	1.343600e-02	1.321060e-03	2	true
874           	GAMG	1.345570e-02	6.495740e-04	3	true
875           	GAMG	1.316980e-02	1.261600e-03	2	true
876           	GAMG	1.316410e-02	1.269670e-03	2	true
877           	GAMG	1.318680e-02	1.289110e-03	2	true
878           	GAMG	1.321880e-02	1.313050e-03	2	true
879           	GAMG	1.324540e-02	6.359330e-04	3	true
880           	GAMG	1.297460e-02	1.249490e-03	2	true
881           	GAMG	1.297510e-02	1.255310e-03	2	true
882           	GAMG	1.300840e-02	1.272270e-03	2	true
883           	GAMG	1.305010e-02	1.292790e-03	2	true
884           	GAMG	1.308220e-02	6.340940e-04	3	true
885           	GAMG	1.281140e-02	1.223070e-03	2	true
886           	GAMG	1.281270e-02	1.226210e-03	2	true
887           	GAMG	1.284630e-02	1.241710e-03	2	true
888           	GAMG	1.288730e-02	1.262660e-03	2	true
889           	GAMG	1.292080e-02	6.428160e-04	3	true
890           	GAMG	1.267540e-02	1.231010e-03	2	true
891           	GAMG	1.266200e-02	1.237010e-03	2	true
892           	GAMG	1.268360e-02	1.236220e-03	2	true
893           	GAMG	1.272230e-02	1.259690e-03	2	true
894           	GAMG	1.275420e-02	5.961590e-04	3	true
895           	GAMG	1.250520e-02	1.203750e-03	2	true
896           	GAMG	1.250890e-02	1.211570e-03	2	true
897           	GAMG	1.254510e-02	1.231410e-03	2	true
898           	GAMG	1.259280e-02	1.255170e-03	2	true
899           	GAMG	1.263410e-02	5.780400e-04	3	true
900           	GAMG	1.239850e-02	1.199410e-03	2	true
901           	GAMG	1.240330e-02	1.204710e-03	2	true
902           	GAMG	1.243990e-02	1.220380e-03	2	true
903           	GAMG	1.248440e-02	1.240140e-03	2	true
904           	GAMG	1.251560e-02	5.536190e-04	3	true
905           	GAMG	1.229960e-02	1.188500e-03	2	true
906           	GAMG	1.230770e-02	1.196190e-03	2	true
907           	GAMG	1.234370e-02	1.213400e-03	2	true
908           	GAMG	1.238330e-02	1.234500e-03	2	true
909           	GAMG	1.241240e-02	5.892100e-04	3	true
910           	GAMG	1.215840e-02	1.174630e-03	2	true
911           	GAMG	1.216560e-02	1.179700e-03	2	true
912           	GAMG	1.220380e-02	1.196030e-03	2	true
913           	GAMG	1.224810e-02	1.216410e-03	2	true
914           	GAMG	1.228010e-02	5.471120e-04	3	true
915           	GAMG	1.205940e-02	1.159280e-03	2	true
916           	GAMG	1.205990e-02	1.162840e-03	2	true
917           	GAMG	1.208900e-02	1.177000e-03	2	true
918           	GAMG	1.212810e-02	1.195230e-03	2	true
919           	GAMG	1.215600e-02	1.212380e-03	2	true
920           	GAMG	1.216490e-02	5.411520e-04	3	true
921           	GAMG	1.192970e-02	1.144400e-03	2	true
922           	GAMG	1.191130e-02	1.144780e-03	2	true
923           	GAMG	1.192850e-02	1.159100e-03	2	true
924           	GAMG	1.195990e-02	1.181070e-03	2	true
925           	GAMG	1.198630e-02	5.439760e-04	3	true
926           	GAMG	1.178600e-02	1.139640e-03	2	true
927           	GAMG	1.179720e-02	1.153260e-03	2	true
928           	GAMG	1.183740e-02	1.177150e-03	2	true
929           	GAMG	1.188690e-02	5.486090e-04	3	true
930           	GAMG	1.171440e-02	1.140510e-03	2	true
931           	GAMG	1.174380e-02	1.154820e-03	2	true
932           	GAMG	1.180220e-02	1.178440e-03	2	true
933           	GAMG	1.186350e-02	5.482230e-04	3	true
934           	GAMG	1.170500e-02	1.142300e-03	2	true
935           	GAMG	1.174360e-02	1.158060e-03	2	true
936           	GAMG	1.180480e-02	6.052280e-04	3	true
937           	GAMG	1.172890e-02	1.128460e-03	2	true
938           	GAMG	1.178360e-02	1.152580e-03	2	true
939           	GAMG	1.186720e-02	1.177860e-03	2	true
940           	GAMG	1.194950e-02	5.976020e-04	3	true
941           	GAMG	1.185580e-02	1.155250e-03	2	true
942           	GAMG	1.190370e-02	1.174970e-03	2	true
943           	GAMG	1.197510e-02	5.480930e-04	3	true
944           	GAMG	1.184790e-02	1.151910e-03	2	true
945           	GAMG	1.192820e-02	1.180360e-03	2	true
946           	GAMG	1.204480e-02	5.554180e-04	3	true
947           	GAMG	1.197100e-02	1.179760e-03	2	true
948           	GAMG	1.210240e-02	5.605590e-04	3	true
949           	GAMG	1.207040e-02	1.183810e-03	2	true
950           	GAMG	1.222580e-02	5.606340e-04	3	true
951           	GAMG	1.218720e-02	1.197070e-03	2	true
952           	GAMG	1.233810e-02	5.698860e-04	3	true
953           	GAMG	1.227640e-02	1.200520e-03	2	true
954           	GAMG	1.239650e-02	1.236860e-03	2	true
955           	GAMG	1.252140e-02	6.045870e-04	3	true
956           	GAMG	1.242260e-02	1.220140e-03	2	true
957           	GAMG	1.250700e-02	1.241690e-03	2	true
958           	GAMG	1.260570e-02	6.098970e-04	3	true
959           	GAMG	1.250230e-02	1.200920e-03	2	true
960           	GAMG	1.257450e-02	1.215180e-03	2	true
961           	GAMG	1.266340e-02	1.239800e-03	2	true
962           	GAMG	1.274920e-02	1.267140e-03	2	true
963           	GAMG	1.282170e-02	6.634290e-04	3	true
964           	GAMG	1.270190e-02	1.220010e-03	2	true
965           	GAMG	1.273230e-02	1.223660e-03	2	true
966           	GAMG	1.278950e-02	1.236300e-03	2	true
967           	GAMG	1.285980e-02	1.252460e-03	2	true
968           	GAMG	1.293090e-02	6.202160e-04	3	true
969           	GAMG	1.282290e-02	1.214810e-03	2	true
970           	GAMG	1.290170e-02	1.188550e-03	2	true
971           	GAMG	1.298390e-02	1.202580e-03	2	true
972           	GAMG	1.308130e-02	1.223740e-03	2	true
973           	GAMG	1.317960e-02	1.246080e-03	2	true
974           	GAMG	1.326940e-02	1.272500e-03	2	true
975           	GAMG	1.334530e-02	1.319920e-03	2	true
976           	GAMG	1.343980e-02	1.280980e-03	2	true
977           	GAMG	1.347440e-02	1.277400e-03	2	true
978           	GAMG	1.349600e-02	1.268850e-03	2	true
979           	GAMG	1.351430e-02	1.257590e-03	2	true
980           	GAMG	1.352850e-02	1.257050e-03	2	true
981           	GAMG	1.354620e-02	1.278550e-03	2	true
982           	GAMG	1.359620e-02	1.226930e-03	2	true
983           	GAMG	1.361810e-02	1.220160e-03	2	true
984           	GAMG	1.364710e-02	1.215920e-03	2	true
985           	GAMG	1.368120e-02	1.214110e-03	2	true
986           	GAMG	1.371720e-02	1.259160e-03	2	true
987           	GAMG	1.380020e-02	1.215340e-03	2	true
988           	GAMG	1.383360e-02	1.216510e-03	2	true
989           	GAMG	1.386000e-02	1.220630e-03	2	true
990           	GAMG	1.388570e-02	1.222310e-03	2	true
991           	GAMG	1.390390e-02	1.267570e-03	2	true
992           	GAMG	1.397380e-02	1.225620e-03	2	true
993           	GAMG	1.398680e-02	1.226060e-03	2	true
994           	GAMG	1.399830e-02	1.226330e-03	2	true
995           	GAMG	1.401490e-02	1.227060e-03	2	true
